Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Supplier Name,Supplier Contact,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Availability (Online/Store),Minimum Order Quantity,Return Policy,Seasonal Product,Supplier Location,Manufacturing Process,Product Ratings,Product Images
HA0EASWA,Smartphone,Electronics,Product_WCEHW,80.45,28,Supplier_WV7,5WCWQ@supplier.com,1,17x5x11 cm,2023-01-01,2025-01-01,34ERYS,"4HV,E14",Red/Small,Both,1,30 Days,No,Location_4LB1Q,Automated,2,img_QB5VU.jpg
8IKG53VS,Monitor,Home Appliances,Product_DEC3G,259.61,64,Supplier_3AX,7UV9O@supplier.com,1,12x20x5 cm,2023-03-15,2026-01-01,DH7ZPH,"OF6,577",Blue/Medium,Store,4,30 Days,No,Location_FAYT0,Automated,4,img_KTC87.jpg
ZNZ0HIJD,Laptop,Electronics,Product_01SNO,95.11,75,Supplier_7C9,90ANU@supplier.com,3,10x9x14 cm,2023-03-15,2026-01-01,6032JA,"MOS,WB8",Green/Large,Online,2,30 Days,No,Location_EVP5W,Manual,2,img_7WFDG.jpg
Y74ZHWM3,Monitor,Electronics,Product_V87LZ,380.42,25,Supplier_56T,WIOV2@supplier.com,1,9x6x10 cm,2023-01-01,2026-01-01,GV3P51,"BK4,E1J",Blue/Medium,Both,1,Exchange Only,Yes,Location_37B1P,Automated,1,img_6UP3R.jpg
03GQCE2X,Headphones,Electronics,Product_UIX50,492.46,45,Supplier_5KD,G72QC@supplier.com,3,14x18x6 cm,2023-03-15,2026-01-01,MYZ0IY,"ZBM,QYU",Green/Large,Both,5,30 Days,No,Location_GFLW0,Manual,4,img_TIFXK.jpg
GUNCFFD2,Monitor,Electronics,Product_YUUSB,229.66,84,Supplier_J45,PO6PS@supplier.com,3,15x8x7 cm,2023-07-30,2024-01-01,5IGCXY,"J38,J3Z",Green/Large,Store,4,Exchange Only,Yes,Location_R0NYW,Automated,5,img_LLLAO.jpg
CHTRWRU6,Headphones,Clothing,Product_YRWTU,56.3,36,Supplier_BW2,SFT32@supplier.com,1,11x17x5 cm,2023-03-15,2025-01-01,28GFVG,"VAT,YLL",Green/Large,Both,4,No Returns,No,Location_1QW71,Automated,5,img_EDJOE.jpg
CEINAXD6,Headphones,Clothing,Product_3XHML,73.16,40,Supplier_M3E,ZB4DC@supplier.com,2,13x5x13 cm,2023-03-15,2025-01-01,N07YHS,"6JW,710",Green/Large,Store,5,No Returns,Yes,Location_QN77G,Manual,1,img_BMA9W.jpg
KD11GM3M,Smartphone,Home Appliances,Product_GR0HU,233.07,16,Supplier_TOA,TB968@supplier.com,3,11x16x8 cm,2023-03-15,2025-01-01,GI6G3T,"278,0IY",Red/Small,Store,2,30 Days,No,Location_MU8TD,Manual,3,img_V8YXR.jpg
JH6TLY1Z,Headphones,Electronics,Product_41NO5,194.54,89,Supplier_BO7,51FX4@supplier.com,2,12x8x11 cm,2023-07-30,2026-01-01,NA60AT,"DO0,6H9",Blue/Medium,Both,2,30 Days,Yes,Location_GKLMX,Manual,4,img_Q5GPF.jpg
N6BAX4ON,Laptop,Clothing,Product_8TKXM,119.69,69,Supplier_DDL,NEAK1@supplier.com,2,5x14x5 cm,2023-01-01,2024-01-01,13H3UY,"Q70,OLA",Green/Large,Both,1,No Returns,No,Location_X2KDA,Manual,4,img_SBZL6.jpg
6XW4CVBX,Headphones,Home Appliances,Product_72D6J,204.73,21,Supplier_IFB,AGNMY@supplier.com,3,19x8x6 cm,2023-01-01,2024-01-01,TILL9G,"3IK,7GA",Green/Large,Both,3,Exchange Only,Yes,Location_4AQTI,Automated,4,img_Y46AV.jpg
X5SQA0JS,Monitor,Clothing,Product_3BQEU,302.53,95,Supplier_49S,JGGA8@supplier.com,1,7x9x19 cm,2023-01-01,2026-01-01,9JXWQP,"1EN,DLV",Blue/Medium,Online,5,No Returns,No,Location_I1F7O,Manual,2,img_8RTDM.jpg
F6FXJOA3,Headphones,Clothing,Product_OS3UK,386.5,91,Supplier_6J3,7YPZ5@supplier.com,3,9x15x10 cm,2023-01-01,2026-01-01,X340NS,"A11,QDM",Blue/Medium,Online,5,No Returns,No,Location_JZ1RV,Manual,2,img_S1XOW.jpg
PWYGTQJK,Laptop,Clothing,Product_WE3T9,179.49,86,Supplier_VQT,ZE44D@supplier.com,3,5x18x6 cm,2023-01-01,2025-01-01,U5ILYS,"HGJ,0LZ",Blue/Medium,Online,1,Exchange Only,No,Location_OIKBC,Manual,1,img_F93JL.jpg
OPY134N6,Monitor,Home Appliances,Product_FQLZQ,51.79,81,Supplier_FMV,FC35G@supplier.com,3,18x12x5 cm,2023-03-15,2025-01-01,7QS8EN,"SN2,JRM",Blue/Medium,Online,1,Exchange Only,Yes,Location_XH306,Automated,5,img_III02.jpg
20JRIP17,Laptop,Electronics,Product_J88KA,282.23,65,Supplier_YCZ,4NSQC@supplier.com,2,8x11x10 cm,2023-01-01,2024-01-01,R7SJ16,"4JH,AR8",Red/Small,Both,2,No Returns,Yes,Location_CI6Z9,Manual,5,img_5GL39.jpg
U1TJOWPW,Headphones,Electronics,Product_7URME,338.18,70,Supplier_1XF,5LXZP@supplier.com,3,8x5x20 cm,2023-03-15,2024-01-01,BNZBWP,"9QG,WXX",Red/Small,Both,1,30 Days,Yes,Location_F8M1E,Manual,3,img_2V55Y.jpg
U94R9W0X,Headphones,Clothing,Product_R8EAU,265.97,28,Supplier_MKU,SAO8F@supplier.com,3,12x14x11 cm,2023-07-30,2024-01-01,LT5BZL,"OSI,H0O",Red/Small,Online,2,Exchange Only,No,Location_S53N0,Manual,4,img_ONACK.jpg
A8A7DRLT,Laptop,Home Appliances,Product_LCDQA,415.59,17,Supplier_SA6,9QHKM@supplier.com,1,17x15x20 cm,2023-01-01,2024-01-01,MVJFMA,"LI1,I8V",Blue/Medium,Online,3,No Returns,Yes,Location_1HIX4,Manual,5,img_J1MDB.jpg
IDYYTZPA,Headphones,Home Appliances,Product_ZEKRY,258.7,71,Supplier_OEI,MGKZI@supplier.com,3,15x12x8 cm,2023-01-01,2026-01-01,XCHZ5C,"0BW,TMT",Blue/Medium,Store,1,No Returns,No,Location_MXLF4,Manual,4,img_6EE8F.jpg
GCSFR34N,Monitor,Electronics,Product_THCAC,244.04,82,Supplier_7DA,50XQL@supplier.com,3,20x10x7 cm,2023-07-30,2024-01-01,3DIITF,"PLO,SP7",Red/Small,Both,1,No Returns,No,Location_2OX74,Manual,1,img_F7Y93.jpg
Y99R6ULB,Laptop,Electronics,Product_9CCG2,435.65,100,Supplier_KNV,LVP8J@supplier.com,1,20x16x14 cm,2023-07-30,2024-01-01,XQGS4O,"01S,MY5",Green/Large,Store,3,30 Days,No,Location_WLWWE,Manual,4,img_R2UBR.jpg
3NBJV3WL,Laptop,Electronics,Product_X5Z10,423.3,56,Supplier_35Q,0FD79@supplier.com,1,12x15x19 cm,2023-01-01,2026-01-01,IEZPDF,"6M5,TI8",Red/Small,Store,4,No Returns,No,Location_DLB9Q,Automated,5,img_MCGYS.jpg
IF4XAO9Y,Smartphone,Electronics,Product_3K8F5,59.34,43,Supplier_F01,HLNE6@supplier.com,3,10x7x19 cm,2023-07-30,2025-01-01,MFKA3A,"7G6,R2B",Red/Small,Online,2,Exchange Only,No,Location_OS243,Manual,1,img_POM9M.jpg
P5PQHTGL,Monitor,Clothing,Product_R61FK,181.94,27,Supplier_W9W,VH3GF@supplier.com,3,17x17x8 cm,2023-01-01,2025-01-01,FSRBFN,"72J,7VN",Blue/Medium,Both,1,30 Days,No,Location_LJF39,Manual,2,img_AL977.jpg
3ETJDGRE,Headphones,Home Appliances,Product_09X7T,162.09,9,Supplier_GXH,9RZZS@supplier.com,3,12x17x10 cm,2023-01-01,2025-01-01,J38SW3,"59G,4WE",Blue/Medium,Both,2,No Returns,No,Location_KU3L2,Manual,4,img_NIKO5.jpg
JTWG1MF5,Laptop,Home Appliances,Product_8O4V0,385.53,89,Supplier_PI4,9QSZ0@supplier.com,2,8x8x6 cm,2023-07-30,2024-01-01,8NFB6C,"ZKW,3KK",Red/Small,Both,4,No Returns,No,Location_S2UIJ,Automated,1,img_7QN63.jpg
F13VWO3G,Smartphone,Clothing,Product_CL17Z,28.34,29,Supplier_4U9,VLQPE@supplier.com,2,18x11x8 cm,2023-01-01,2024-01-01,86JK74,"1WC,6ZE",Blue/Medium,Online,3,Exchange Only,No,Location_KFGUP,Automated,3,img_4NRI6.jpg
UJHE9K4Z,Laptop,Electronics,Product_R91N4,47.05,93,Supplier_D7C,L72D7@supplier.com,2,18x6x12 cm,2023-07-30,2025-01-01,7Y15EW,"8QK,CTT",Red/Small,Online,2,30 Days,No,Location_KQ913,Manual,5,img_ZTOE1.jpg
J3BJEICX,Smartphone,Home Appliances,Product_EZIC8,465.93,97,Supplier_3Q3,NIGYK@supplier.com,1,13x10x8 cm,2023-01-01,2026-01-01,2CCURG,"T84,QW9",Green/Large,Store,2,No Returns,Yes,Location_APVZY,Automated,1,img_71HWE.jpg
OA8HG0E9,Headphones,Clothing,Product_ZKJ7W,377.43,97,Supplier_QW1,JKFK2@supplier.com,1,16x11x5 cm,2023-07-30,2024-01-01,GINAE5,"38U,52X",Red/Small,Online,5,No Returns,No,Location_C8S8C,Manual,4,img_BC197.jpg
YE7EUTO5,Monitor,Electronics,Product_5IL6P,134.38,5,Supplier_2PB,TXCOA@supplier.com,3,6x14x16 cm,2023-01-01,2025-01-01,G9IKB0,"CT8,CPO",Red/Small,Online,3,No Returns,Yes,Location_CCSCL,Manual,2,img_2VOJK.jpg
SGM0UPXZ,Smartphone,Electronics,Product_RU2YJ,55.68,18,Supplier_SCU,I0BWP@supplier.com,3,19x15x20 cm,2023-03-15,2026-01-01,CN2672,"BWJ,DQ4",Red/Small,Both,2,Exchange Only,No,Location_OQ37L,Automated,5,img_YPLH4.jpg
LSJ1KWTJ,Laptop,Electronics,Product_4FOAL,153.47,7,Supplier_KS5,MTJSN@supplier.com,2,19x20x7 cm,2023-03-15,2025-01-01,TAS7TV,"ZLT,GWT",Blue/Medium,Store,4,30 Days,Yes,Location_S1P08,Automated,3,img_1CEL4.jpg
E8BQURI9,Laptop,Home Appliances,Product_8LWU8,318.52,96,Supplier_Z2A,NYLNV@supplier.com,2,15x18x11 cm,2023-01-01,2025-01-01,CNC2P6,"BFG,SA9",Red/Small,Store,3,30 Days,Yes,Location_LAP58,Manual,5,img_CCQX7.jpg
SP05ARX8,Headphones,Electronics,Product_N95M7,118.44,52,Supplier_7QS,1A4XV@supplier.com,1,13x20x8 cm,2023-03-15,2025-01-01,NYHHOH,"9KV,1UJ",Green/Large,Store,2,No Returns,No,Location_W9GL0,Automated,5,img_98ER9.jpg
BGUK868L,Headphones,Clothing,Product_JUADB,246.36,55,Supplier_6R9,6WZJ3@supplier.com,3,6x14x16 cm,2023-07-30,2026-01-01,EUY122,"JCT,XLC",Blue/Medium,Online,3,30 Days,No,Location_U98P5,Automated,5,img_Z71PH.jpg
Z1KTTE4K,Laptop,Home Appliances,Product_T5MBQ,357.81,4,Supplier_T9E,EWUQF@supplier.com,3,6x17x12 cm,2023-03-15,2025-01-01,MMAMQE,"X6H,8A2",Green/Large,Online,2,Exchange Only,No,Location_H5DOL,Manual,1,img_06NBI.jpg
RKJFYL2G,Laptop,Home Appliances,Product_U826U,401.33,68,Supplier_J7F,KLUBO@supplier.com,2,10x19x16 cm,2023-01-01,2024-01-01,J4HXKX,"XZU,YBD",Green/Large,Store,4,No Returns,No,Location_BNGZU,Manual,5,img_U003S.jpg
VYFJW86Y,Laptop,Clothing,Product_GCH5P,425.9,61,Supplier_G1E,BUHI9@supplier.com,2,8x15x9 cm,2023-03-15,2026-01-01,XOZ7QO,"3VJ,8N3",Green/Large,Store,5,No Returns,Yes,Location_ACFR0,Manual,4,img_UC2HH.jpg
JWNOL7OZ,Smartphone,Clothing,Product_QEPCS,278.38,45,Supplier_K96,85LTJ@supplier.com,3,18x9x7 cm,2023-07-30,2025-01-01,3YQ116,"9O8,0WM",Green/Large,Both,4,Exchange Only,No,Location_OY7EL,Manual,4,img_O4N3L.jpg
VYHXL26Z,Monitor,Home Appliances,Product_WFJ12,465.63,24,Supplier_9AD,C3IDZ@supplier.com,2,18x19x11 cm,2023-07-30,2024-01-01,HXWUDP,"POD,KZ8",Blue/Medium,Store,3,Exchange Only,No,Location_KS22R,Automated,5,img_KMK4T.jpg
ZTXCAW52,Headphones,Home Appliances,Product_M43V0,301.17,88,Supplier_P3P,UIQ9X@supplier.com,3,6x10x8 cm,2023-07-30,2024-01-01,8NSKNR,"KXJ,NYT",Green/Large,Online,2,Exchange Only,Yes,Location_O8S07,Manual,4,img_WCZMM.jpg
GG46A9J1,Laptop,Home Appliances,Product_0LPXB,405.9,33,Supplier_K42,V0OUP@supplier.com,1,19x11x12 cm,2023-07-30,2026-01-01,EZ6FEU,"JCX,RSW",Green/Large,Both,3,Exchange Only,No,Location_U22BR,Manual,4,img_6V4IF.jpg
4409Q2FL,Headphones,Electronics,Product_FPDYG,147.3,11,Supplier_M0E,P8S4G@supplier.com,3,9x14x13 cm,2023-01-01,2026-01-01,A45GNS,"VUH,NT6",Green/Large,Store,2,No Returns,Yes,Location_5X4S1,Manual,5,img_VUSFT.jpg
VZ3DZ8GR,Laptop,Electronics,Product_KNGMD,454.13,38,Supplier_5AM,KPXTM@supplier.com,2,14x5x17 cm,2023-07-30,2025-01-01,D33EFR,"XZE,M38",Blue/Medium,Both,5,30 Days,No,Location_HGTNP,Manual,4,img_4F28U.jpg
R7L10B5H,Monitor,Electronics,Product_PB7KQ,182.04,75,Supplier_ITJ,GBKN9@supplier.com,1,5x17x7 cm,2023-07-30,2025-01-01,4J4QY6,"9Y3,ZN5",Blue/Medium,Store,1,Exchange Only,No,Location_H2T7J,Manual,3,img_52FA7.jpg
OPLKDZAL,Headphones,Electronics,Product_QQ1WB,100.84,90,Supplier_0C2,5V033@supplier.com,2,11x10x7 cm,2023-01-01,2026-01-01,4HELC4,"6JT,PA7",Blue/Medium,Online,3,Exchange Only,Yes,Location_XDFVJ,Manual,1,img_59LGK.jpg
ITX48NGL,Smartphone,Clothing,Product_UTNNG,65.32,34,Supplier_SSW,O2PA0@supplier.com,3,15x16x16 cm,2023-03-15,2024-01-01,RHV1LU,"C3H,DYU",Blue/Medium,Store,5,No Returns,Yes,Location_E7ZNS,Manual,3,img_KBWCB.jpg
VK73Y12X,Headphones,Electronics,Product_6ANYO,494.78,58,Supplier_QCG,67TYK@supplier.com,3,5x20x10 cm,2023-03-15,2026-01-01,BCP2DL,"3OP,W5K",Green/Large,Both,1,No Returns,No,Location_4Y1QM,Automated,1,img_PKVG5.jpg
CPN3TXYQ,Headphones,Electronics,Product_XVGJ7,199.79,81,Supplier_6IO,374P0@supplier.com,1,10x14x11 cm,2023-01-01,2026-01-01,HKR24H,"RSX,QLT",Green/Large,Online,3,30 Days,No,Location_812BM,Manual,5,img_PBLFG.jpg
ZHIV867M,Headphones,Home Appliances,Product_G4O62,127.99,31,Supplier_AP4,A94A6@supplier.com,2,8x14x12 cm,2023-07-30,2026-01-01,VD0BWN,"42R,GJF",Red/Small,Both,1,Exchange Only,Yes,Location_XHX74,Manual,5,img_QGF90.jpg
VXD77BY8,Monitor,Electronics,Product_YSN40,90.76,79,Supplier_X4T,HSZGB@supplier.com,2,11x13x7 cm,2023-03-15,2024-01-01,M473J6,"S5W,REO",Red/Small,Both,1,No Returns,No,Location_KFJE9,Automated,5,img_3GFD8.jpg
733SSABS,Laptop,Electronics,Product_40UCW,57.32,7,Supplier_RCS,X45PN@supplier.com,3,20x14x20 cm,2023-03-15,2026-01-01,XSK9DT,"EXN,F1U",Green/Large,Online,1,Exchange Only,No,Location_I2H2S,Automated,5,img_Q7KGU.jpg
LLR9VO9K,Headphones,Clothing,Product_ZRYTT,91.43,65,Supplier_15I,QHI2J@supplier.com,3,13x12x8 cm,2023-03-15,2025-01-01,41N5Y4,"6JO,XMA",Green/Large,Store,4,No Returns,No,Location_PCPYY,Manual,3,img_X8SYY.jpg
0V1N0NOH,Monitor,Home Appliances,Product_S8IRP,268.94,82,Supplier_HET,ZIC3R@supplier.com,1,16x7x14 cm,2023-03-15,2026-01-01,SBXJB3,"FIM,X9Z",Green/Large,Both,5,No Returns,Yes,Location_A3HRK,Automated,5,img_GDH1P.jpg
9ZE8SEMT,Smartphone,Clothing,Product_OL8CE,280.48,10,Supplier_Z23,DV199@supplier.com,3,14x19x7 cm,2023-07-30,2026-01-01,FFYD8N,"XZL,MIL",Red/Small,Online,1,Exchange Only,Yes,Location_AHTGH,Automated,1,img_I6VKF.jpg
ROJ099S8,Monitor,Electronics,Product_ZX5VC,421.24,87,Supplier_H4J,98CRR@supplier.com,2,15x6x5 cm,2023-07-30,2026-01-01,H8HQXE,"QVK,3F9",Blue/Medium,Online,1,No Returns,Yes,Location_EG4AS,Manual,5,img_Q0IFO.jpg
D4193474,Smartphone,Electronics,Product_JQZLB,141.43,62,Supplier_SLT,EBLG6@supplier.com,1,9x18x11 cm,2023-01-01,2025-01-01,WVMY0R,"SK9,6N1",Blue/Medium,Online,2,No Returns,Yes,Location_DN8QI,Manual,3,img_QEED7.jpg
YDZQOC7R,Headphones,Clothing,Product_FF8KY,121.87,38,Supplier_R6H,IH09V@supplier.com,1,9x14x18 cm,2023-01-01,2026-01-01,QNQBK2,"DNN,WLE",Blue/Medium,Both,5,No Returns,Yes,Location_Q0NHU,Automated,5,img_1AQN2.jpg
N0T580JP,Headphones,Home Appliances,Product_K4XWC,82.47,71,Supplier_C0A,V9QRF@supplier.com,1,12x19x16 cm,2023-03-15,2026-01-01,NWWH9P,"5MQ,DW1",Red/Small,Both,3,30 Days,No,Location_H7V1S,Automated,5,img_9ILJT.jpg
1XFYP1M7,Laptop,Home Appliances,Product_PQPNV,46.91,17,Supplier_SSF,DKAOS@supplier.com,2,7x9x17 cm,2023-07-30,2024-01-01,CWTEVU,"PYQ,4BX",Green/Large,Both,1,30 Days,Yes,Location_7OI82,Manual,2,img_VKUFJ.jpg
C2UUW5NK,Monitor,Home Appliances,Product_4C8W6,409.89,91,Supplier_AHQ,UW0G1@supplier.com,2,17x6x12 cm,2023-07-30,2024-01-01,XWSXKQ,"7RT,E37",Blue/Medium,Store,4,Exchange Only,Yes,Location_MMW8M,Automated,2,img_BDJWC.jpg
TXMAKTCE,Monitor,Electronics,Product_GA6E6,182.56,41,Supplier_AE3,Z6LU4@supplier.com,1,10x15x12 cm,2023-01-01,2026-01-01,OVYD6N,"R8S,4NB",Blue/Medium,Both,3,No Returns,Yes,Location_EDX2Q,Automated,5,img_6YNSA.jpg
9YZEEI5Y,Smartphone,Home Appliances,Product_WOZKJ,455.42,61,Supplier_1VS,TRFL8@supplier.com,3,17x10x11 cm,2023-01-01,2026-01-01,HVDJ5R,"X6K,ZJ2",Red/Small,Both,1,30 Days,Yes,Location_OTNZI,Manual,3,img_TFGMX.jpg
E2AYXE2K,Monitor,Clothing,Product_CSR4D,367.45,90,Supplier_YKL,J4C5P@supplier.com,1,15x6x14 cm,2023-01-01,2025-01-01,MJ0RYK,"5NR,ZOE",Green/Large,Store,3,Exchange Only,Yes,Location_TPXDC,Automated,4,img_771PJ.jpg
GBXHVJBL,Smartphone,Clothing,Product_CZ9H1,305.17,73,Supplier_J3G,BRV7Y@supplier.com,3,15x19x11 cm,2023-07-30,2024-01-01,SH3OOD,"JDQ,N03",Blue/Medium,Online,4,Exchange Only,Yes,Location_1P2ZQ,Automated,1,img_FSHLJ.jpg
FZTOGDWZ,Headphones,Clothing,Product_T84E1,149.58,88,Supplier_OJG,Z2LGA@supplier.com,2,10x19x9 cm,2023-01-01,2025-01-01,Q7Q8G3,"MA7,IEI",Green/Large,Both,2,Exchange Only,Yes,Location_36W7A,Manual,5,img_0YS7P.jpg
12AOQCGF,Laptop,Clothing,Product_RD3JV,230.42,92,Supplier_XAY,CWBKP@supplier.com,2,5x11x19 cm,2023-07-30,2026-01-01,CZKJ3V,"0AO,LGP",Red/Small,Online,2,Exchange Only,Yes,Location_9X82W,Automated,1,img_FRAPK.jpg
5WJYSEHA,Laptop,Electronics,Product_ZMJZ9,493.62,21,Supplier_AKK,E69JX@supplier.com,2,13x5x12 cm,2023-01-01,2026-01-01,O6EHFS,"CPG,3C1",Green/Large,Store,1,30 Days,Yes,Location_FQWDB,Automated,5,img_PTH5Z.jpg
7H27ARWI,Headphones,Electronics,Product_DOL0M,173.88,35,Supplier_HGS,FQKYH@supplier.com,3,18x17x8 cm,2023-07-30,2024-01-01,CJXS1Z,"WJG,VTJ",Blue/Medium,Store,4,Exchange Only,No,Location_6VKBA,Automated,4,img_FFNKF.jpg
9WF3D8B0,Smartphone,Clothing,Product_3SGAM,480.75,13,Supplier_HIZ,M1YKS@supplier.com,3,18x6x10 cm,2023-03-15,2024-01-01,YE6XBM,"SFH,5LL",Red/Small,Both,5,No Returns,Yes,Location_ELJZC,Automated,1,img_9W53Y.jpg
XBRQHMYD,Smartphone,Electronics,Product_6NFJM,117.88,9,Supplier_7TL,31MBG@supplier.com,2,19x6x9 cm,2023-07-30,2025-01-01,RZCWBH,"PE7,DV0",Blue/Medium,Online,5,No Returns,Yes,Location_3M006,Automated,5,img_5R317.jpg
YCUVZR8H,Smartphone,Clothing,Product_OKN8R,412.64,63,Supplier_WAV,KF5IC@supplier.com,2,5x8x6 cm,2023-01-01,2024-01-01,8I9GUV,"ON0,COO",Red/Small,Both,5,Exchange Only,No,Location_FJOMY,Manual,4,img_GQFDN.jpg
5KRPFNSI,Headphones,Clothing,Product_E0KNN,307.03,61,Supplier_D4M,LE4NG@supplier.com,1,20x5x19 cm,2023-03-15,2026-01-01,H4AFG4,"7I9,I1S",Red/Small,Both,2,Exchange Only,Yes,Location_HJ8JJ,Automated,3,img_KE31P.jpg
M8RVYY9F,Headphones,Electronics,Product_907B3,269.38,61,Supplier_QI4,Y2CV5@supplier.com,3,11x17x8 cm,2023-03-15,2026-01-01,N3F4YH,"6G4,MJ7",Green/Large,Online,1,No Returns,No,Location_ZSTFY,Manual,2,img_4EYK2.jpg
KQ67GLGV,Laptop,Electronics,Product_H3KQA,459.19,93,Supplier_FQ4,EOQKA@supplier.com,3,10x5x6 cm,2023-07-30,2026-01-01,NLL4S7,"TTC,JAR",Blue/Medium,Both,4,30 Days,No,Location_8I85V,Automated,1,img_Q0714.jpg
UWQGAWEL,Headphones,Clothing,Product_R9TB8,216.34,90,Supplier_XXL,LDXQE@supplier.com,1,17x8x5 cm,2023-03-15,2024-01-01,XL8JZI,"CVT,DYG",Blue/Medium,Both,5,Exchange Only,No,Location_XPJ8K,Automated,5,img_D96DB.jpg
FG4R5IT3,Smartphone,Home Appliances,Product_G9ZI0,148.64,68,Supplier_2FS,NQBAX@supplier.com,1,18x17x7 cm,2023-03-15,2024-01-01,W5UM4F,"UWF,4YW",Green/Large,Online,4,30 Days,Yes,Location_P8LGT,Automated,4,img_PTHPG.jpg
QPU1WG5C,Headphones,Clothing,Product_NCHN7,101.92,41,Supplier_N0V,WQ005@supplier.com,3,14x18x5 cm,2023-01-01,2025-01-01,HLKYP1,"ZL4,HZT",Blue/Medium,Store,4,Exchange Only,No,Location_T12VP,Automated,5,img_ELZ58.jpg
6B7C97HU,Monitor,Electronics,Product_Q1ZG8,141.16,84,Supplier_XVC,GEUCP@supplier.com,3,19x6x19 cm,2023-03-15,2025-01-01,WC6DI0,"ZYX,VBV",Red/Small,Online,1,Exchange Only,Yes,Location_J8G1P,Manual,5,img_DDNQ8.jpg
X4T5NIG0,Monitor,Home Appliances,Product_GUFV8,227.76,87,Supplier_JOJ,LTDHW@supplier.com,2,20x17x5 cm,2023-01-01,2025-01-01,40VJRF,"8B5,5F2",Red/Small,Online,1,No Returns,Yes,Location_EV0TX,Manual,2,img_OJJ3K.jpg
3GGRN004,Headphones,Clothing,Product_HUJRX,400.75,30,Supplier_KKT,B9SFV@supplier.com,1,10x5x11 cm,2023-03-15,2024-01-01,CNK458,"SEM,5RE",Blue/Medium,Online,4,No Returns,No,Location_7BN7T,Manual,1,img_MNHKB.jpg
SLYE4XR8,Smartphone,Home Appliances,Product_BAI01,207.72,50,Supplier_F8W,ZWPAC@supplier.com,2,18x20x5 cm,2023-01-01,2024-01-01,FKXEH4,"50L,AFT",Green/Large,Both,3,No Returns,No,Location_TC8HE,Automated,2,img_RJ6Z4.jpg
RUL0G02J,Headphones,Clothing,Product_WXAUU,383.92,91,Supplier_53G,ABTR2@supplier.com,1,15x10x7 cm,2023-01-01,2026-01-01,9N28A4,"B2X,Y9I",Blue/Medium,Online,1,No Returns,No,Location_O70E3,Automated,1,img_Q1M1D.jpg
2D3F5DB2,Laptop,Electronics,Product_BJO3V,388.87,82,Supplier_9MC,16XE2@supplier.com,1,8x14x5 cm,2023-01-01,2025-01-01,1K1EKJ,"MS0,66B",Blue/Medium,Both,3,No Returns,Yes,Location_5N2YX,Manual,3,img_JGSAJ.jpg
PDWALN9X,Headphones,Clothing,Product_V7K2E,51.57,80,Supplier_GML,TN8T1@supplier.com,3,20x6x20 cm,2023-03-15,2025-01-01,5NUDOY,"PF0,DYB",Blue/Medium,Both,2,No Returns,No,Location_BW212,Automated,1,img_JKK89.jpg
G6IQ54N9,Smartphone,Home Appliances,Product_ZB6DA,453.22,13,Supplier_P7J,BM62J@supplier.com,2,10x8x6 cm,2023-01-01,2026-01-01,A4S225,"UN1,Y93",Green/Large,Online,5,Exchange Only,Yes,Location_CSARO,Manual,2,img_UIYUS.jpg
U3INI57L,Monitor,Electronics,Product_5HKOX,446.34,96,Supplier_D3E,O7WQF@supplier.com,2,18x18x20 cm,2023-07-30,2026-01-01,UFIEX1,"RRI,GDC",Blue/Medium,Online,3,Exchange Only,Yes,Location_JXEYC,Manual,3,img_MZFOO.jpg
GN76N4J0,Laptop,Electronics,Product_2R6Z8,81.68,54,Supplier_T6G,NC6HA@supplier.com,3,7x8x14 cm,2023-03-15,2025-01-01,5ZSZR7,"SH5,GNQ",Green/Large,Store,3,30 Days,No,Location_TZXFP,Automated,1,img_PIG81.jpg
TYZAKGG9,Headphones,Electronics,Product_8NC4V,91.5,50,Supplier_48R,E3A6X@supplier.com,2,14x8x11 cm,2023-07-30,2026-01-01,HT9L9S,"3TH,OJY",Green/Large,Online,4,30 Days,No,Location_EKO22,Automated,2,img_52G6X.jpg
KFPIV8TK,Monitor,Clothing,Product_B2G5W,20.67,49,Supplier_7NN,7AM0D@supplier.com,2,7x15x6 cm,2023-03-15,2024-01-01,JWYR9E,"78H,GCP",Blue/Medium,Online,4,30 Days,No,Location_QCY3F,Manual,5,img_HNVDO.jpg
5JADHQ1P,Headphones,Home Appliances,Product_0WTVT,159.95,48,Supplier_F9O,OPL1G@supplier.com,1,6x8x5 cm,2023-01-01,2024-01-01,BOB8GA,"61T,I5Q",Red/Small,Store,2,30 Days,No,Location_B11G2,Manual,5,img_MJDO9.jpg
MB3OUOEC,Monitor,Clothing,Product_D4RUC,318.56,86,Supplier_5AB,G1N3J@supplier.com,1,20x17x19 cm,2023-01-01,2025-01-01,QZTP0L,"QJF,NHY",Blue/Medium,Online,2,Exchange Only,No,Location_6P0GF,Automated,1,img_GNZMA.jpg
VZYTFT2J,Laptop,Clothing,Product_QG2Z2,57.44,83,Supplier_67A,HS7OS@supplier.com,1,9x12x5 cm,2023-01-01,2026-01-01,7389I1,"1HV,B88",Green/Large,Both,4,Exchange Only,No,Location_RCDU3,Manual,5,img_V2X7F.jpg
