Order ID,Tracking ID,Shipment Mode,Shipping Address,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Product ID,Return Status,Estimated Delivery Date,Customs Clearance Status,Tracking Events,Shipment Cost
I605UANBTU,D8PC599J,Sea,"HKMAJL0FS9 Street, City, Country",2023-12-10,467.2,Product_4D8UC,In Transit,392.01,3FFK97VW,Returned,2023-12-15,Cleared,Event_BDOWY,18.43
X8XD5HEQFW,3924685N,Air,"9JNJOSBWD8 Street, City, Country",2023-12-15,299.68,Product_Y2PZ2,Delivered,835.1,YOARR9Y8,Returned,2023-12-15,Pending,Event_T3LK6,21.58
72XCQFVY4V,ZV2L6BCE,Land,"XY41TNT83I Street, City, Country",2023-12-15,78.5,Product_RQS05,Delivered,567.2,8U14HC7I,Not Returned,2023-12-20,Cleared,Event_LEZ7F,22.59
Z0KQ6WT1FZ,8RKY2WZG,Sea,"3JZQ6YJLQV Street, City, Country",2023-12-15,285.32,Product_FLOE5,Delivered,633.18,EA2GUT5O,Returned,2023-12-15,Pending,Event_16MVS,49.85
1UWF0SFEYG,15M9M7MV,Air,"YPTDH0RTI0 Street, City, Country",2023-12-15,94.33,Product_0PVAA,In Transit,884.1,BSXZ5TA3,Not Returned,2023-12-15,Pending,Event_QPAY8,22.82
FW3LYXFINP,R2HVZHO1,Air,"W3XONK8E0M Street, City, Country",2023-12-10,89.73,Product_JGJ8A,Shipped,860.26,PVPKATCU,Not Returned,2023-12-10,Pending,Event_FCIRE,49.91
XPLFGWU8D0,MOP36AC1,Sea,"EJ2AL9R54L Street, City, Country",2023-12-20,314.8,Product_PVBN6,Delivered,384.57,FBNAFN16,Returned,2023-12-15,Pending,Event_EMY4B,22.11
R1YU7NL3Z4,WWTIVPFM,Air,"1P7MTH7IA2 Street, City, Country",2023-12-20,119.41,Product_TMUEK,Delivered,552.67,JA8WF4TT,Not Returned,2023-12-10,Pending,Event_X3FOI,11.45
0CIM300ADX,88G1HLXI,Air,"G5Q26L39B6 Street, City, Country",2023-12-20,438.68,Product_CXL2T,Delivered,828.15,1O4B3NH4,Not Returned,2023-12-10,Pending,Event_N6V84,18.71
I0SBJ89FL9,1ESD53Q2,Air,"1HA55QWVYB Street, City, Country",2023-12-10,324.85,Product_BL5Z6,Shipped,462.45,OJ3ZRKS5,Returned,2023-12-10,Cleared,Event_SAYU7,17.16
X3JM39G2OE,7URRQ5F8,Air,"1IAWHZ6F56 Street, City, Country",2023-12-10,189.31,Product_6FGK4,In Transit,825.32,PUW0FIRL,Not Returned,2023-12-20,Cleared,Event_8K40Z,16.84
PPVN1DDWA3,PB24B8JN,Sea,"ER2VSYFE05 Street, City, Country",2023-12-10,224.37,Product_UD030,Delivered,584.62,57I2QL7T,Not Returned,2023-12-20,Pending,Event_UNT52,28.58
6M4SMTR9WN,1MVXZSNA,Air,"U5ZVJCSUFG Street, City, Country",2023-12-20,88.73,Product_DHPM3,Delivered,890.26,ZFPBAAJW,Returned,2023-12-10,Cleared,Event_P1RFR,44.64
3G8G676O0D,EC5KO2MF,Land,"BRTGC37MS7 Street, City, Country",2023-12-20,144.54,Product_RBQDR,Shipped,940.21,H2QSGX2T,Not Returned,2023-12-10,Cleared,Event_8IKQU,22.49
XI3K8W1C4R,WR7TI5E7,Sea,"EIO6C2AWKN Street, City, Country",2023-12-15,401.51,Product_7ON60,Delivered,954.09,35HRM20B,Not Returned,2023-12-20,Cleared,Event_UYPUS,38.4
6IQSUDP898,5KQB22X4,Air,"KLFLKAX0ZE Street, City, Country",2023-12-10,107.63,Product_EQ3VC,Shipped,881.93,ZDJ2H4VP,Returned,2023-12-10,Cleared,Event_QUOOX,40.94
FSWVT2VRUW,EAOPDKJV,Land,"PXTFZTT2L5 Street, City, Country",2023-12-20,165.7,Product_88EY8,In Transit,540.75,HMFHTJ2D,Returned,2023-12-20,Cleared,Event_Z1SFP,38.6
GZF93OJ43F,V9QOGBP0,Air,"G1166TAU8U Street, City, Country",2023-12-10,469.87,Product_9KPQ0,Shipped,866.3,TQZXSLKL,Returned,2023-12-15,Cleared,Event_PZJOA,25.91
MYG044GM22,DAE6RNX7,Land,"28P0CB75MY Street, City, Country",2023-12-10,485.14,Product_1J8TV,Shipped,311.3,4K2S6XK7,Not Returned,2023-12-10,Pending,Event_P607W,47.67
U7X09LVUMQ,CG5GTI6M,Air,"PZGVQK5B5U Street, City, Country",2023-12-10,471.22,Product_9SLSE,In Transit,647.84,6B9QWJD6,Not Returned,2023-12-20,Cleared,Event_17BRN,35.55
V0EDAS5C0K,9AJD67PF,Air,"8JWNELYI1O Street, City, Country",2023-12-20,143.66,Product_OWE0G,Shipped,579.28,FW7YM21W,Not Returned,2023-12-20,Pending,Event_I1TVX,44.11
R7W4UVRNLC,1WE5L04W,Sea,"M1LF4ZWLZL Street, City, Country",2023-12-10,131.14,Product_B8Q6O,Shipped,336.06,S3XQSM9T,Returned,2023-12-20,Pending,Event_ZTT51,39.58
EB85ID1ZUL,ZKQN2ZNI,Sea,"3KDRY79B4A Street, City, Country",2023-12-20,410.04,Product_6QY9R,Delivered,592.41,YGM0HHOL,Not Returned,2023-12-10,Cleared,Event_7T78B,21.48
M1BZ6V5IHT,MHQ9R6E9,Land,"QDYUILSJSY Street, City, Country",2023-12-10,339.71,Product_OIFHC,In Transit,562.61,MI6E4T88,Returned,2023-12-10,Cleared,Event_U3VJI,46.58
WEBF7LFBRN,YLJDC28V,Sea,"GYTTEEMVEL Street, City, Country",2023-12-10,218.93,Product_M63MZ,In Transit,339.52,2VAA4RCO,Returned,2023-12-15,Pending,Event_U3JSQ,13.93
QMQSR0FHHX,PMXJLE94,Sea,"HMN6BG8VI0 Street, City, Country",2023-12-10,188.75,Product_35FRR,Delivered,917.52,2I1I75HW,Not Returned,2023-12-20,Cleared,Event_16HHK,46.45
QJA9CKKHJE,Q4K1KW91,Air,"MGZ2PVKAZF Street, City, Country",2023-12-15,66.07,Product_XUZN7,Shipped,232.25,PH6BPQSM,Returned,2023-12-10,Pending,Event_B79XJ,12.69
NFR4N2XEOO,IG0MF0ZX,Air,"IZA0SU4P6U Street, City, Country",2023-12-15,254.19,Product_IR3PP,In Transit,763.94,1C9QZSAS,Not Returned,2023-12-10,Cleared,Event_OWDJF,49.52
HYA64RLRFX,RRR6UEC8,Land,"KDWWMZDVWG Street, City, Country",2023-12-15,146.42,Product_UPAWL,Shipped,73.04,ORWX196B,Returned,2023-12-15,Pending,Event_JPBXF,29.76
R65LX0LLR8,0OJKSHSH,Sea,"ITNCEBGDRQ Street, City, Country",2023-12-20,388.78,Product_Q77AC,In Transit,977.35,233ZE4TZ,Returned,2023-12-15,Pending,Event_ZTQUF,26.09
I54YHA9DTZ,D65KBI23,Air,"QUQG8CGE6L Street, City, Country",2023-12-10,340.29,Product_AKTLG,Delivered,145.85,FHHH7HGY,Not Returned,2023-12-15,Cleared,Event_YCQNM,49.05
S42MXM14K5,87JA3BW5,Land,"D2UH7WDVHW Street, City, Country",2023-12-20,319.84,Product_48VKV,In Transit,989.31,9GX2WCBD,Returned,2023-12-20,Cleared,Event_IZ1CG,23.42
IKC8QVYUMV,74VU2OA9,Sea,"IK9FDGEGJX Street, City, Country",2023-12-10,150.59,Product_GOW0C,Shipped,918.12,71Q9GY0P,Not Returned,2023-12-10,Cleared,Event_XUOOH,42.78
77P595MS68,Y2PYYKKZ,Land,"N940E9B9OZ Street, City, Country",2023-12-15,344.28,Product_4CF9Z,Shipped,233.55,ZG3DOB4S,Not Returned,2023-12-20,Pending,Event_0G0BL,21.01
U76AHWTA8T,KWWS10XF,Air,"EQF6L4G184 Street, City, Country",2023-12-20,98.1,Product_VA1CK,Delivered,335.42,HPFAP10F,Returned,2023-12-20,Pending,Event_XP86X,18.74
VECU4W16E4,LNESC1RV,Land,"X3B9Z723PU Street, City, Country",2023-12-15,256.28,Product_6QF8X,In Transit,651.03,1U3PK8E3,Not Returned,2023-12-15,Cleared,Event_BCV1P,41.79
6MDC6WW4TA,922RNE52,Air,"HX60KQK8XB Street, City, Country",2023-12-20,140.68,Product_1XB8F,In Transit,680.39,T118X6P6,Returned,2023-12-20,Pending,Event_L18X7,26.05
C2PGPYEH4S,MOL5KNYF,Land,"UUYPDGPPWZ Street, City, Country",2023-12-20,181.0,Product_4I51K,In Transit,93.64,OVXA6GD2,Not Returned,2023-12-10,Cleared,Event_GMBOR,11.94
6DRY3EYJ1T,ALZ8JIWI,Land,"BE2BYRPHEG Street, City, Country",2023-12-15,158.63,Product_4VF2Y,In Transit,411.97,WIYXIC76,Not Returned,2023-12-20,Pending,Event_ZZXK0,19.4
OT6DLOIUYW,TBGZQHEP,Air,"55NHISJX40 Street, City, Country",2023-12-15,321.99,Product_BE1SZ,In Transit,891.37,K623LN6T,Not Returned,2023-12-10,Pending,Event_JBQAX,10.28
PQGO871AG1,7Z32X396,Air,"LB0DWGEK4R Street, City, Country",2023-12-20,83.83,Product_9C92K,Shipped,775.83,WELK5A4Y,Returned,2023-12-20,Pending,Event_4ILMN,40.16
6I3BR9NARP,WI98I9UD,Air,"I4PZOUFAT8 Street, City, Country",2023-12-20,346.03,Product_QNAHB,Delivered,677.54,RC9JE9B7,Not Returned,2023-12-15,Pending,Event_W2K30,21.66
34UPY08HTS,DVUHBCYR,Sea,"6D30OW931T Street, City, Country",2023-12-15,383.87,Product_PIA5X,Shipped,322.47,RHJ2UMW4,Not Returned,2023-12-15,Cleared,Event_NQQNH,43.1
VM3SMF67J5,RIRL7HC6,Air,"G2Q21MWEJ6 Street, City, Country",2023-12-20,120.82,Product_DKQ3P,Shipped,640.51,0LZNOW91,Not Returned,2023-12-15,Pending,Event_YMYTG,22.79
H9DOA4UVIM,DJZOZD3S,Land,"88DKQ7SWHJ Street, City, Country",2023-12-10,192.28,Product_CHJT5,Delivered,158.79,N6RZQDXV,Returned,2023-12-15,Cleared,Event_OI76S,31.42
LCJMBA1DGK,2B6TEJ4K,Land,"V1VS0XSEWI Street, City, Country",2023-12-10,391.72,Product_Y79Q6,In Transit,789.74,SDC4GA0J,Not Returned,2023-12-20,Pending,Event_B5M91,43.01
XSSA259PO9,7VBKUNI2,Land,"DSFBLSD4GN Street, City, Country",2023-12-15,298.92,Product_UG6AU,In Transit,71.75,O13B5BCF,Not Returned,2023-12-10,Cleared,Event_152O9,11.08
3RQTGKH6Q1,LKQDJMJO,Land,"9DOWLRCSSH Street, City, Country",2023-12-20,260.8,Product_F8I7N,In Transit,899.07,HSEHRBEI,Returned,2023-12-15,Pending,Event_TKB8X,31.6
FCM68AJDGT,U7Q2B8UD,Sea,"M6L7YTPRAV Street, City, Country",2023-12-10,166.12,Product_LWZRO,In Transit,565.9,DTS9SFHZ,Not Returned,2023-12-15,Pending,Event_807XV,22.68
QNJHTX8JO1,Y9EXJ5M8,Land,"ERKGZPCWPK Street, City, Country",2023-12-15,224.67,Product_Y1JGH,Delivered,280.6,AX9HF0PJ,Not Returned,2023-12-20,Cleared,Event_NJS8V,48.99
AP3ANRIGD8,LGKVHUNI,Sea,"N5QAA75QZM Street, City, Country",2023-12-20,225.37,Product_S3I93,In Transit,277.35,FHUKTE0P,Not Returned,2023-12-10,Cleared,Event_M4AJ2,22.57
88R328O9X5,Y23122HO,Sea,"LZIAIQ1YY7 Street, City, Country",2023-12-15,174.19,Product_JUZGS,Delivered,310.52,DFFKB3UH,Not Returned,2023-12-15,Pending,Event_S6CO3,11.85
B9NS8R1WQ5,0CHF75DL,Land,"FBRCFW4N80 Street, City, Country",2023-12-20,261.45,Product_Y0752,In Transit,473.48,LGGS3Q1K,Not Returned,2023-12-15,Pending,Event_ZVVIL,42.6
N8I8L7JIIH,12MTRXZB,Air,"E4AVQYWO45 Street, City, Country",2023-12-20,124.74,Product_1B51Y,In Transit,292.11,0XXVPI0K,Returned,2023-12-20,Cleared,Event_C5Z0I,45.55
X26P5OVWWX,2HEKNXI0,Sea,"OOML4MR7JO Street, City, Country",2023-12-20,374.7,Product_61GL9,Delivered,370.15,97IF5U64,Not Returned,2023-12-10,Pending,Event_XA6VQ,18.0
H56NALDOL7,5GO0JFGI,Air,"FZI1GMLY69 Street, City, Country",2023-12-10,143.4,Product_F4T7C,In Transit,623.36,6M7HIVYW,Returned,2023-12-20,Cleared,Event_7S69B,17.51
ZTZL2OQL3C,FUGR5A14,Sea,"XNPTP76MVD Street, City, Country",2023-12-20,144.59,Product_FV1B6,Shipped,839.09,CP7BNO3E,Returned,2023-12-20,Pending,Event_1E6AA,28.17
Y5ROXO0BUM,5WQH5KVN,Sea,"WBKB8O9YE5 Street, City, Country",2023-12-10,68.92,Product_NLH4D,Shipped,471.53,UOKNU3WI,Not Returned,2023-12-10,Pending,Event_O5TFE,13.38
TVEC58A8O0,O6ADRALK,Land,"CRQNB343YV Street, City, Country",2023-12-10,242.01,Product_ZSBQU,Delivered,414.56,M870N5JH,Returned,2023-12-15,Cleared,Event_MZC22,38.72
K8WI1GPYCW,22MI3EGD,Land,"OD0W5ODVC4 Street, City, Country",2023-12-15,247.05,Product_H7LJW,Delivered,333.91,Y6Q4X840,Not Returned,2023-12-20,Pending,Event_6M5RJ,20.8
L9YLMQ30JF,ZTJQUB2N,Air,"GIKVO62YJ3 Street, City, Country",2023-12-10,489.11,Product_RXMND,Delivered,480.59,48JOGM4X,Returned,2023-12-15,Pending,Event_C0MDW,37.95
73NWSXIXK2,XS1OO878,Air,"MTCRW1O6R3 Street, City, Country",2023-12-15,366.98,Product_9PQ34,Shipped,900.45,OHHS1YKD,Not Returned,2023-12-10,Cleared,Event_M5IIS,44.79
0H8BKI7B32,T74KD0BS,Air,"L75VB2WH3T Street, City, Country",2023-12-10,476.55,Product_FORVN,In Transit,262.4,38X6DA9Q,Returned,2023-12-15,Pending,Event_6LWN9,31.71
EV16YQHQSE,TGVTZ6QY,Sea,"6FN54SOU8A Street, City, Country",2023-12-20,347.72,Product_5PK49,In Transit,145.66,JUUJ7NNP,Returned,2023-12-20,Cleared,Event_RCL1J,43.99
9QERIHFOK7,1JQUZUU7,Air,"RNB2ZIZEBI Street, City, Country",2023-12-10,243.45,Product_5AIX2,Shipped,74.36,KWNZMLFL,Not Returned,2023-12-10,Pending,Event_U2QEK,47.25
SWN3LP9PQW,A15FL53T,Air,"KKFOSYRHHT Street, City, Country",2023-12-15,89.45,Product_S0HOB,Delivered,197.62,XAUO4Y6O,Returned,2023-12-10,Pending,Event_3I20D,12.34
YXGZQBQPF6,ZL08AQQ8,Sea,"WT2VCLX570 Street, City, Country",2023-12-20,290.64,Product_8OX5I,In Transit,563.49,Z9YCD4R6,Not Returned,2023-12-10,Cleared,Event_HIBNS,14.22
PV2EK4R8X1,VGUJEZ84,Air,"Q6L37ES1DL Street, City, Country",2023-12-10,429.37,Product_HVL6V,Delivered,526.09,73O94B6E,Returned,2023-12-10,Cleared,Event_0POQ3,16.89
IIUVGJJ1C6,WBGEE2W4,Land,"ZRQXD9XK4N Street, City, Country",2023-12-10,375.55,Product_RO4FG,Delivered,160.62,CQIVN44L,Returned,2023-12-15,Pending,Event_5VD5I,10.47
3BQ237PRTM,1CFBFN4P,Air,"V8HLYTK9ZN Street, City, Country",2023-12-15,249.14,Product_X372N,Shipped,549.7,HSWSAKCQ,Not Returned,2023-12-10,Pending,Event_CMZHF,33.28
PFUMER8N72,NJFS8TW8,Air,"X5IG0YQM5J Street, City, Country",2023-12-10,82.55,Product_UB7PZ,Shipped,353.53,YQGP3ZVI,Returned,2023-12-15,Cleared,Event_YUVXH,47.82
15N4XXY49E,NF4HY7P8,Land,"433DE9YF0F Street, City, Country",2023-12-20,237.18,Product_R4ILI,In Transit,540.7,QMX4C8EQ,Returned,2023-12-10,Pending,Event_GREN3,38.37
CW129IETQ4,2IL37PND,Sea,"36XBZY8KUV Street, City, Country",2023-12-10,308.17,Product_YXYER,Delivered,998.9,3MSXG3AD,Returned,2023-12-15,Pending,Event_HO1C0,45.16
ROEO5A44D1,GQKFTPCX,Sea,"GU2E44F7SU Street, City, Country",2023-12-15,432.3,Product_9HAOP,In Transit,686.54,ONG5QZLJ,Not Returned,2023-12-20,Pending,Event_WVX75,21.21
XR3YS0DR8T,U982PR6J,Sea,"4OD4PUBUMX Street, City, Country",2023-12-20,432.27,Product_TDFLE,In Transit,52.13,61PNW1UY,Returned,2023-12-15,Pending,Event_X5WHQ,40.55
PT86W6DH5D,KS22I8ER,Air,"5Y164UNYKM Street, City, Country",2023-12-10,420.0,Product_WQRN7,Delivered,773.09,18VBI58X,Returned,2023-12-15,Cleared,Event_GJ4EV,21.6
LAFYNMT4L1,0WBZKE50,Sea,"SAAJZ4AD34 Street, City, Country",2023-12-15,371.0,Product_SHWUP,Shipped,239.58,R9FA4LS5,Returned,2023-12-15,Pending,Event_6QFJZ,29.58
CMWJS63RZR,MAO136TM,Sea,"74XSPPMKNC Street, City, Country",2023-12-20,365.31,Product_FA8HI,In Transit,214.29,KV8UI9QZ,Returned,2023-12-10,Pending,Event_H83LM,47.23
ZPBPC0TQJB,L0SEKGXF,Sea,"1V06JPBT8H Street, City, Country",2023-12-10,241.72,Product_5YN8S,Delivered,591.85,3U17RH5A,Not Returned,2023-12-20,Pending,Event_RDWJ4,16.29
4I7F382WQ2,RDD7186O,Sea,"JH480INVJG Street, City, Country",2023-12-20,82.61,Product_UJBDD,Delivered,299.89,6XXD2AGJ,Not Returned,2023-12-10,Cleared,Event_WLRKG,19.15
EAPRMD1I35,V6DA9HMS,Air,"HCW3XFGSOQ Street, City, Country",2023-12-15,328.62,Product_XR9MB,In Transit,855.81,Z30JWRO3,Not Returned,2023-12-15,Cleared,Event_HVWN0,48.19
CZ2U2EX8CV,FE0EO0IM,Land,"7THS6DK6OI Street, City, Country",2023-12-15,101.01,Product_ROWHV,In Transit,990.4,RFD83XH0,Returned,2023-12-10,Cleared,Event_14U7G,12.52
X3N7Y41KZ3,U8CZ2SN4,Land,"IKXR4SJIC7 Street, City, Country",2023-12-15,50.88,Product_9HNHE,In Transit,191.96,T6SVQZUB,Not Returned,2023-12-15,Pending,Event_VDKUD,15.9
QAOA9ZM8KH,GNIOB1TG,Sea,"0C7QRLKOIM Street, City, Country",2023-12-20,251.41,Product_2NFWN,Shipped,549.88,4CZIHI57,Returned,2023-12-20,Cleared,Event_1KIVU,18.74
WILGBCGJQI,4XM0ALGR,Sea,"891FF5QZ9S Street, City, Country",2023-12-15,486.72,Product_6MS02,Delivered,717.31,D2D6W6TR,Returned,2023-12-15,Cleared,Event_4BG6D,20.68
6YO1ZZTEW3,8HCVA32J,Sea,"TYIFL0D7S7 Street, City, Country",2023-12-15,60.19,Product_335T7,Shipped,119.84,8RICIBDZ,Returned,2023-12-10,Pending,Event_XE3FE,36.08
5QBCTJF9JS,MDP4SIYM,Air,"3PUS853C7D Street, City, Country",2023-12-20,156.66,Product_1ADHN,Shipped,873.88,QUG9RAFT,Not Returned,2023-12-20,Cleared,Event_C3AD8,35.69
35267AHK2A,9U69DOJG,Air,"1T9OCD7ER2 Street, City, Country",2023-12-15,384.16,Product_B72J1,Shipped,890.01,H7CJGT84,Not Returned,2023-12-20,Cleared,Event_WR9ZW,46.97
1WQBT4373D,3NY71FXY,Air,"U9USUBC1BL Street, City, Country",2023-12-20,211.55,Product_Q9SF3,In Transit,135.76,N91EZI2M,Returned,2023-12-10,Pending,Event_GM4OE,46.53
VQG6MPKZA1,QELU99PE,Land,"147N908WYK Street, City, Country",2023-12-10,165.65,Product_73AQ9,Shipped,419.39,Q3SUURKZ,Returned,2023-12-10,Pending,Event_ZOZP2,18.16
M058AZE9BL,7JE46DMC,Land,"U9ZMQBZKWX Street, City, Country",2023-12-20,257.42,Product_9373Q,Delivered,543.2,9S4TA3ED,Returned,2023-12-10,Cleared,Event_O17L1,23.03
PG3PL4EB7F,5RR528TM,Air,"LZETGRE5NI Street, City, Country",2023-12-20,489.77,Product_0ELJH,In Transit,778.52,RD4FJGLL,Not Returned,2023-12-10,Pending,Event_SUFSV,44.77
HVAV2TU9YI,H6NRHFE5,Air,"EKMXMLOBOJ Street, City, Country",2023-12-20,246.9,Product_0XVO2,In Transit,779.12,HKC4T8TA,Returned,2023-12-10,Cleared,Event_Y7XY0,43.56
ITRTH1YH2G,GOOU0QD3,Sea,"IYKCTPUYAW Street, City, Country",2023-12-20,120.82,Product_MXSE4,Delivered,78.64,T2A5SCPH,Returned,2023-12-20,Cleared,Event_376B8,38.57
IOSOI3V539,UPAWT49X,Sea,"00LJIJS1SQ Street, City, Country",2023-12-10,164.25,Product_POLS0,In Transit,630.6,6T8RXIWX,Not Returned,2023-12-15,Cleared,Event_8VJ4G,32.54
SG22QMP34K,5TC8641H,Sea,"7FY4KXL8YZ Street, City, Country",2023-12-10,230.5,Product_L51F7,Delivered,388.48,VS0Y0PQT,Not Returned,2023-12-20,Pending,Event_DOFMK,24.79
MKX6Y615ER,R9B75TH5,Land,"3OAJJRYNPQ Street, City, Country",2023-12-10,319.15,Product_OJ2H2,In Transit,914.74,92S1D5NN,Not Returned,2023-12-10,Cleared,Event_1ODSB,33.1
GW2IIULA1Y,6F4PMO3I,Sea,"SEK1T1EWAV Street, City, Country",2023-12-10,198.05,Product_UFSCS,Shipped,741.6,ZGPR1IZ3,Returned,2023-12-20,Cleared,Event_H05IC,24.9
U89SGS0FJK,PS0IBFYP,Air,"2PHNVUFVQO Street, City, Country",2023-12-15,55.35,Product_INFPP,Shipped,173.85,31EPMC2L,Not Returned,2023-12-15,Pending,Event_ZMBTT,39.45
THAK3B2L9K,PGXBCC7Q,Sea,"2SP7UXCJPC Street, City, Country",2023-12-10,496.06,Product_9B8DO,In Transit,963.83,P2HYLL92,Not Returned,2023-12-15,Pending,Event_T9WRK,41.45
VZGEDMKMRB,P1JOJ25D,Land,"DJLA54G6RF Street, City, Country",2023-12-20,418.81,Product_GBFQK,Delivered,239.68,9B1YYSAJ,Returned,2023-12-10,Pending,Event_AODWZ,31.64
F2LCXCIDZ9,HVP2DOS6,Sea,"410OJ98TZK Street, City, Country",2023-12-20,425.54,Product_FQSXC,In Transit,840.1,B4Z4MIXY,Returned,2023-12-20,Pending,Event_3ADXC,30.56
MES3AFYJ68,Y2GBLNFX,Land,"FUKC5M92L2 Street, City, Country",2023-12-20,449.18,Product_DHHQJ,Delivered,225.98,IZHAAC7C,Not Returned,2023-12-15,Cleared,Event_EIZXV,14.98
8AD7ROICY2,H95865LU,Land,"EZFKHQIEXF Street, City, Country",2023-12-15,442.33,Product_6FJ30,Delivered,274.03,SCC9YUE2,Not Returned,2023-12-15,Cleared,Event_GJNJR,37.19
HX813PLBQU,DFQ9BZ7L,Air,"42GDTROYJ7 Street, City, Country",2023-12-20,119.45,Product_2FMZ3,Delivered,705.58,UDKZIO4D,Returned,2023-12-20,Pending,Event_AYW2Z,40.61
BQQ84J43IQ,XHBR6OBN,Air,"PKA0BAB693 Street, City, Country",2023-12-20,257.66,Product_XX8EK,Delivered,642.62,1R1U6GJI,Not Returned,2023-12-10,Cleared,Event_ZBYNB,25.42
4JSV37RY63,R6WAUN4R,Air,"IFEY569URU Street, City, Country",2023-12-20,58.51,Product_JK0HW,Shipped,683.12,QEGEXLLZ,Returned,2023-12-10,Cleared,Event_LETX5,19.4
O3QCRUPJQL,JA1SWZ2O,Air,"AMB7C0DWW7 Street, City, Country",2023-12-15,468.33,Product_L51U1,Shipped,378.96,5XD9ULFJ,Returned,2023-12-15,Cleared,Event_UYBHU,47.61
HFKZER8TG9,UKA1HWMJ,Sea,"W80NLYETPU Street, City, Country",2023-12-20,450.5,Product_A8OG8,Delivered,608.43,F8W1S3Z6,Returned,2023-12-15,Cleared,Event_RSHUA,14.79
MN7MEVI6LD,4WQT4HOC,Sea,"EUHRF3GB0B Street, City, Country",2023-12-10,490.7,Product_2JZGQ,Shipped,461.7,WNIBAUNE,Returned,2023-12-10,Pending,Event_JYOMI,21.21
QBIOLPHNFZ,RWJKDH6D,Land,"SK1PL3EFRZ Street, City, Country",2023-12-15,100.27,Product_YUG3P,Shipped,620.9,0IGCBRSY,Returned,2023-12-20,Cleared,Event_TQPGG,22.8
BK51LAVH9R,GCLJOD5H,Land,"V40W6XOECM Street, City, Country",2023-12-10,475.93,Product_L3HB1,Delivered,517.16,CPAOCTVJ,Not Returned,2023-12-10,Pending,Event_DYABN,44.75
MJ3IX7HQWO,D8O7PSWI,Sea,"SWZ783P1VK Street, City, Country",2023-12-15,399.05,Product_0UE2H,Delivered,539.97,I1SCWNFX,Not Returned,2023-12-10,Pending,Event_GRV34,45.88
7HDQMAPJHE,YT0C8G1F,Land,"EYTHD7ZC3E Street, City, Country",2023-12-10,454.57,Product_U6KFT,Shipped,823.79,FE631XZU,Not Returned,2023-12-20,Pending,Event_U06KE,10.9
KCDZOE9WLO,Y2YIHZHY,Sea,"299PJEOYKI Street, City, Country",2023-12-10,88.03,Product_I71U1,In Transit,318.89,QH29EX10,Not Returned,2023-12-10,Pending,Event_D3X9C,11.84
9AJRVACKWH,EVAFO887,Sea,"2ZR72B13ZF Street, City, Country",2023-12-15,484.99,Product_RIUHQ,Shipped,968.84,8ZK2FAQX,Returned,2023-12-20,Cleared,Event_72EKR,39.32
GFALRRGON8,U35AMQ5L,Land,"HD0SMKONQN Street, City, Country",2023-12-20,205.15,Product_I6RX0,In Transit,736.85,FG9L4LWN,Not Returned,2023-12-15,Pending,Event_5W7QD,12.48
YWO7RC9FO6,53DAW9KB,Air,"B3CFBUS9JX Street, City, Country",2023-12-20,493.85,Product_KPS30,Delivered,266.36,M4HP45U2,Returned,2023-12-20,Pending,Event_SFSNR,12.03
W5LF6C60K8,B4HBMMTQ,Sea,"OTP860LF59 Street, City, Country",2023-12-20,492.09,Product_OOIH6,Shipped,888.32,OY0B964X,Returned,2023-12-15,Pending,Event_SIAF5,43.72
AVGA6MFBUZ,BQLQ7SNG,Air,"MZWQ5MDSTQ Street, City, Country",2023-12-10,55.53,Product_WJ8F5,Delivered,747.01,P0C4875A,Not Returned,2023-12-20,Pending,Event_6YNQJ,28.27
LLVM1K024B,NU5TMUNG,Sea,"BOLRPROB4N Street, City, Country",2023-12-10,283.72,Product_VNKBN,Shipped,203.64,ZK5OBH7J,Not Returned,2023-12-20,Cleared,Event_GMOBP,13.45
FKRUO7O0G0,CRH2QCG4,Air,"DU7OQT7TC3 Street, City, Country",2023-12-15,416.44,Product_5E1R5,Delivered,458.03,0Z151M4Z,Not Returned,2023-12-15,Pending,Event_LRDL4,23.39
WW2T5H9T8T,WW689Z40,Sea,"IDZKZUX2PM Street, City, Country",2023-12-15,346.74,Product_1QNOL,Delivered,574.64,856ISDLJ,Not Returned,2023-12-20,Pending,Event_QRJNV,13.84
8WWOKFFRQG,41O26LWI,Sea,"MFAGN8EJ5M Street, City, Country",2023-12-20,430.73,Product_4PPJ5,In Transit,785.4,P2Y6METG,Not Returned,2023-12-15,Pending,Event_5NNGT,26.05
NRUC7MNX3J,PENYD6ZA,Air,"JMCUBE3CPL Street, City, Country",2023-12-10,422.4,Product_0EJ1W,In Transit,767.28,VRY33FN7,Not Returned,2023-12-15,Cleared,Event_SQ1CO,16.84
YE1VFQHAAP,MBGPUU3H,Sea,"0JNRRQYWSA Street, City, Country",2023-12-15,120.89,Product_HN5MN,In Transit,501.63,IQLFCYVG,Returned,2023-12-15,Pending,Event_DSN5D,25.0
8TYC1V2J0Y,MC618T8J,Sea,"3LBPYD2F1F Street, City, Country",2023-12-10,133.13,Product_YVNKP,Shipped,345.61,JD6J1QY0,Returned,2023-12-15,Pending,Event_WE6UI,49.16
EQS8FGT33V,SETDK8B6,Sea,"F26NJ1N063 Street, City, Country",2023-12-15,193.93,Product_1SS9Q,Delivered,934.8,C8Y3WE21,Returned,2023-12-15,Cleared,Event_BB3N9,47.52
